TIC_ID,T_eff,Start_time,End_time,Peak_time(BJD),Amplitude,Duration(days),Flare_energy(erg),ED(s)
140045538,3466.0,2081.6812961404694,2081.6891663271645,2081.681759,0.0097040991608251,0.0078701866950723,1.950257284600164e+30,3390.0178933455963
29830830,3608.0,2063.9333176477653,2063.937715838856,2063.934244,0.042026177773876,0.0043981910903312,6.016739524767637e+29,1052.011744322686
141807839,3259.0,2079.242772999039,2079.2476340663334,2079.243467,0.1287886828719313,0.0048610672943141,9.255542331758822e+29,3735.1600187595504
149539114,5367.0,2062.343303264888,2062.350942246339,2062.344461,0.0930019549533116,0.0076389814512367,4.794346516970356e+31,4169.795533935087
167163906,5464.81982422,2081.308586599545,2081.3440029284834,2081.309281,0.1507291817091068,0.0354163289384814,1.0492469096080824e+33,28862.4103715169
167163906,5464.81982422,2081.3115958301205,2081.336132633188,2081.31229,0.2096227413642604,0.0245368030673489,5.726829579930996e+32,23037.1712034996
167551757,,2065.5221686374894,2065.52633528908,2065.523326,0.0209584406563046,0.0041666515903671,,725.8579346902818
167551757,,2066.20804573008,2066.2152216289232,2066.208509,0.0229081547395583,0.007175898843343,,1783.8621154472671
167551757,,2079.008464455996,2079.015640368285,2079.010548,0.0710298797915538,0.0071759122893126,,2845.9322142023934
31381302,2836.0,2062.778827966973,2062.78044833145,2062.779291,0.2894369866049879,0.0016203644768211,3.175691536472783e+27,1859.018404661796
31740375,3379.0,2076.569982375748,2076.5741490805103,2076.570445,0.0470793747818852,0.0041667047621558,1.7744555430024786e+29,1599.9576143884508
31740375,3379.0,2079.0609742733177,2079.0792614356,2079.062826,0.0464947428228109,0.018287162281922,3.082308720500339e+30,6064.162275152788
197598732,3310.0,2082.545440891985,2082.5472927029737,2082.545904,0.0496799007405319,0.0018518109886827,2.910719294217077e+28,1023.8206741724588
201289286,3206.0,2079.225879126217,2079.229119884391,2079.226342,0.1105538103775303,0.0032407581743427,9.714819471751089e+28,2973.094094594932
206537793,3333.0,2079.225996942519,2079.2299321296973,2079.22646,0.0371036314599684,0.0039351871782855,2.7675253122555693e+29,1884.9284599288897
206537793,3333.0,2080.2056264207404,2080.2111819715224,2080.206089,0.035856390523645,0.0055555507819917,5.178462469215868e+29,2463.662277521704
206537793,3333.0,2080.904005179003,2080.90770887642,2080.905163,0.1024261883484553,0.0037036974163129,4.32326230348815e+29,3321.454977996133
206537793,3333.0,2082.5468248422835,2082.551454454975,2082.547519,0.0294639952215228,0.0046296126915876,3.1430310248881283e+29,1744.6762457609188
206537793,3333.0,2084.5912597687234,2084.59496345217,2084.591723,0.0200966048969826,0.0037036834464743,1.4709178388441322e+29,965.9803240173708
206592394,5597.0,2063.038146421485,2063.0467114742064,2063.038841,0.0015383098219461,0.0085650527212237,5.323546748132932e+30,30.724602320069064
206592394,5597.0,2066.815325725396,2066.823196280662,2066.816715,0.0197654752490904,0.0078705552659812,1.2695431993416478e+31,891.9800251101715
206592394,5597.0,2080.097524599525,2080.100996865853,2080.097756,0.0076896040510242,0.0034722663281172,2.346388222193521e+30,338.3666301989002
220432563,3387.0,2062.580262653696,2062.589059133666,2062.580726,0.0202998409761571,0.0087964799704423,4.334408349994607e+29,1685.0722331504946
220432563,3387.0,2075.520309284403,2075.524476038235,2075.520541,0.0406918005025779,0.0041667538321235,1.473787026300232e+29,1389.8747515242158
220432563,3387.0,2076.4300499020133,2076.440929745073,2076.430513,0.0275890928891406,0.0108798430596834,7.821907499562643e+29,2606.7653559372666
220432563,3387.0,2076.8483450564177,2076.850659915673,2076.848808,0.1050178339999559,0.0023148592554207,6.44274183841654e+28,1183.5009234176682
220432563,3387.0,2085.012603154382,2085.0179273084173,2085.012835,0.0181797461955547,0.0053241540354065,1.415255575404284e+29,880.2205172250556
220473309,3884.0,2066.228326792976,2066.2491605286136,2066.229021,0.0062453076626605,0.020833735638007,1.3728705016666708e+31,774.6499311887042
220473309,3884.0,2070.7135950510706,2070.72401190272,2070.71429,0.0426036069596027,0.0104168516490972,6.528419100104369e+30,1550.6416384285285
220473309,3884.0,2075.449099707121,2075.463451883346,2075.450489,0.0518553352956194,0.0143521762247473,1.2193837620526191e+31,2081.513231143608
220473309,3884.0,2078.9137546212096,2078.927875265372,2078.914681,0.0462257214851909,0.0141206441626309,1.0264661016902274e+31,1620.7337317032773
220473309,3884.0,2081.435098296398,2081.4450521815925,2081.435793,0.0390252413139638,0.0099538851945908,5.403077608559578e+30,1261.0131088036244
220539110,3538.0,2078.680886158694,2078.696164161878,2078.68297,0.0352832452601264,0.0152780031839938,6.449882804709892e+30,3566.579982077262
229807000,3453.0,2080.343083062657,2080.3491014886536,2080.34424,0.1618109748828721,0.0060184259964444,1.851108429657448e+30,4804.861772622487
229807051,3164.0,2065.117053263737,2065.125386587814,2065.118442,0.7332166802634641,0.0083333240763749,2.4589110914699823e+30,21911.728473531337
231020638,3356.0,2078.8679992216576,2078.87170298124,2078.868694,0.0594116789887429,0.0037037595820947,1.599825055591037e+29,723.2776255448586
231020638,3356.0,2079.268005172966,2079.277264568312,2079.268237,0.0613704629942402,0.0092593953459072,1.327861291208442e+30,2639.6347537758484
231267979,3418.0,2064.990753053733,2064.993299353565,2064.991216,0.0558494690835269,0.0025462998319198,3.700050471691816e+29,2363.396455961895
231267979,3418.0,2077.2971734975627,2077.304580796934,2077.297868,0.0295080872884253,0.0074072993711524,1.9923060685203864e+30,4134.348235632035
231267979,3418.0,2079.157329467321,2079.165894138202,2079.159181,0.1325656186370252,0.0085646708812419,6.449978015913469e+30,12557.2289040392
231799463,,2078.921329853598,2078.933366861821,2078.924108,334.89717921037993,0.0120370082231602,,30013.20484826862
231914259,,2061.974221368163,2061.9855641639115,2061.974916,0.0417674727244371,0.0113427957485328,,2350.1868881385403
231914259,,2067.00114122988,2067.004150521808,2067.001836,0.0220144188273879,0.0030092919278104,,190.3562651050311
231914259,,2071.28358729489,2071.2907632740025,2071.284282,0.0402213019225965,0.0071759791126169,,1113.5697137679306
231914259,,2077.901912624321,2077.909783004497,2077.902376,0.0303969782025941,0.0078703801764277,,1345.206167879187
232073219,,2062.616159264131,2062.620325971337,2062.617548,0.4456660529217548,0.0041667072064228,,5735.610198197914
232073219,,2079.805803093784,2079.80973826932,2079.80696,0.2136220945715499,0.0039351755362986,,2420.4684701045667
234290432,3617.0,2064.6719372764805,2064.6791132358026,2064.673789,0.0817522627107037,0.0071759593220122,2.0010658204022657e+30,2745.0901179510165
234290432,3617.0,2069.8087543632973,2069.8140784375887,2069.810375,0.1178831169589227,0.0053240742913658,1.071102174039998e+30,1970.3132469359043
234506911,3526.0,2071.230827414048,2071.239160811468,2071.23129,0.0096322014461222,0.0083333974198467,1.066097953990242e+30,1316.1285288781708
234506911,3526.0,2071.4576810000326,2071.4836071224618,2071.45907,0.1283158368159115,0.0259261224291549,3.934301404221712e+31,21573.5838212885
234509975,3476.0,2069.289422003979,2069.2919683310515,2069.290116,0.0538912824011596,0.0025463270726504,9.748528700635556e+28,1084.1291669868858
234526939,3166.0,2068.611409233178,2068.614418517889,2068.612335,0.0785089432450369,0.0030092847109699,3.062671473357896e+28,2190.044492192384
234526939,3166.0,2080.3586884419447,2080.363318068139,2080.359846,0.0857401960427231,0.0046296261944007,1.0363724039481744e+29,4947.104604557097
237883772,3142.0,2071.2602493256754,2071.2623326883595,2071.260712,0.1572080464966018,0.0020833626840612,2.0663014319117777e+28,919.9407011427952
237885807,3300.0,2063.691318271527,2063.6973368949634,2063.692244,0.2760050584032904,0.0060186234363754,1.842745036998166e+30,9514.213746657277
237885807,3300.0,2084.236422224285,2084.250079646169,2084.237117,0.0384739902825856,0.0136574218840905,2.6705666914069924e+30,5191.890065246277
238176832,3245.0,2078.402522210245,2078.406688820595,2078.403217,0.0339195468807633,0.0041666103497846,8.229460063561727e+28,1984.444976158904
238228648,3856.0,2076.83754398074,2076.841016165927,2076.838701,0.0431963422855514,0.0034721851870926,9.094311927054187e+29,1842.167251893639
260162387,5855.0,2062.4473471182923,2062.451745321256,2062.448273,0.0116937147134159,0.0043982029637845,9.622250471009188e+30,380.2760501820712
260889990,,2064.637961098711,2064.6414333168445,2064.639119,0.1408727639742915,0.0034722181335382,,1862.008921618673
260889990,,2065.5770799713086,2065.582635515571,2065.577774,0.1083863011764307,0.005555544262279,,2907.0037016788183
260889990,,2066.1594860338096,2066.17059711628,2066.16018,0.0589034705624982,0.0111110824705065,,3148.1094772968554
260889990,,2067.3120287669926,2067.3161954187863,2067.312723,0.0867187231997314,0.0041666517936391,,1626.5235870915972
266997586,5404.0,2063.405328421933,2063.406485824408,2063.40556,0.0222613157916742,0.001157402474746,5.317693283947796e+29,412.9268496329187
266998480,3663.0,2078.270353990752,2078.276372429087,2078.271048,0.0180073016892752,0.0060184383351042,1.4065836001487296e+30,2159.0877324375497
273416539,3459.0,2066.7154251406705,2066.719823229605,2066.715888,0.0424591213370635,0.0043980889349768,3.011803450431024e+29,984.0584922289664
273416539,3459.0,2077.65250423668,2077.671022334004,2077.65343,0.1210661932466323,0.0185180973244314,9.610347087421374e+30,8624.93214558974
273512747,3283.0,2068.821557124668,2068.827344086048,2068.82202,0.0362128616379111,0.0057869613801813,4.30124905927784e+29,3777.6432782304905
273512747,3283.0,2084.550887258792,2084.557137101441,2084.55135,0.0361149536401231,0.0062498426491401,4.666237630178135e+29,3785.4663395436655
279741379,4628.52978516,2078.924492773799,2078.927965038033,2078.925419,0.0036033133402723,0.0034722642340057,1.3938027096085452e+30,1008.1481211761044
281670243,3305.0,2066.54689486257,2066.5556913668693,2066.547589,0.0765539017574879,0.0087965042994255,2.083078483141197e+30,7000.448652970599
281670243,3305.0,2066.5501356798823,2066.553376497196,2066.550367,0.1000082840044023,0.0032408173133262,3.302821557770573e+29,3067.334872224604
281670243,3305.0,2082.736286859755,2082.7411480092383,2082.736981,0.0548361576541043,0.0048611494830765,3.491241090543208e+29,1972.8608613810227
290496318,3404.0,2063.6985761470405,2063.7006594554746,2063.699039,0.264952085872336,0.0020833084340665,3.0016978987446105e+29,3145.756324161656
290496318,3404.0,2082.637125217842,2082.6445324468987,2082.638051,0.0224170717681484,0.0074072290567528,7.888919155501984e+29,1857.4555299912795
290496318,3404.0,2082.9445251965003,2082.9514694725763,2082.946608,0.1342106705326651,0.0069442760759557,2.079609516743577e+30,6277.944638958118
293507177,3788.0,2062.5928987317834,2062.599148698297,2062.593825,0.0385747987382377,0.0062499665136783,1.2416068334558208e+30,1082.345069441997
302116397,5531.0,2070.367210505004,2070.379247543261,2070.367442,0.0590152787894606,0.0120370382574037,1.4151403805698933e+32,7124.868751816598
304032310,3395.0,2081.967423450554,2081.974136322552,2081.969275,0.1267574844763511,0.0067128719979336,1.331249275678226e+30,7421.892309731498
326446019,3297.0,2068.774708700816,2068.797394417112,2068.777718,0.3012992407379331,0.0226857162956548,2.9198009833544267e+31,43606.51861683688
349192028,3682.0,2063.47859390457,2063.48692719506,2063.479983,0.245831565714463,0.0083332904891904,1.051243977784775e+31,13839.492302402788
47424873,3191.0,2077.648593120549,2077.6590098995107,2077.649056,0.0266579257129463,0.0104167789618259,6.875727964095674e+29,1908.1976826118448
355766445,3524.0,2070.211398033689,2070.227138841772,2070.212092,0.0698543855930707,0.0157408080831373,6.614390856929996e+30,5020.548370280382
355766445,3524.0,2080.238256271963,2080.2426543976844,2080.238951,0.0562828267179804,0.004398125721309,3.068314544494419e+29,713.3781576003153
358176584,3670.0,2067.427519220618,2067.431917290636,2067.428677,0.0925047165611621,0.0043980700183965,6.486690216437934e+29,2027.886385738298
358176584,3670.0,2077.9289441816104,2077.936814406112,2077.930102,0.1133240261655158,0.007870224500948,2.594450143681941e+30,4620.980437430596
358176584,3670.0,2083.7371653628484,2083.742720807169,2083.738091,0.1169587945175348,0.0055554443201799,1.2435089338006097e+30,3148.7334856854923
364588501,5605.0,2078.3797432370047,2078.3968726558905,2078.379975,0.0080541951755359,0.0171294188858155,1.465383594022366e+32,2693.582827671108
364588501,5605.0,2079.157048363675,2079.1801962195004,2079.15728,0.0301396373427841,0.0231478558253002,6.297578300591708e+32,11243.533234472918
381949410,3543.0,2083.981177248415,2083.987427341692,2083.982335,0.0251127270829948,0.0062500932763214,9.261920165761588e+29,1790.0004771898866
382552502,3265.0,2081.29008952195,2081.299348901232,2081.290321,0.051300446171088,0.009259379281957,1.0470622182740069e+30,3559.384374279912
382552502,3265.0,2084.876473836191,2084.9056408075985,2084.8774,0.0525195625257705,0.0291669714074487,1.2246991306486604e+31,13565.18539247612
389051009,2832.0,2080.106119314267,2080.110980308918,2080.107277,0.3075322642449719,0.0048609946511533,2.30165721594437e+28,4825.97109457938
394137224,3439.0,2079.5415633018206,2079.5552206119464,2079.542489,0.0258530584420733,0.0136573101258363,5.69114871320845e+30,5329.682227957688
394137224,3439.0,2083.814441925794,2083.8262473569434,2083.815368,0.0161309769639063,0.0118054311492414,2.444927283540868e+30,2236.6240274175366
403237836,3530.0,2063.584336433032,2063.594521528052,2063.584799,0.0493026362858559,0.0101850950195512,2.867877105343483e+30,3148.1768343424533
403237836,3530.0,2084.108484923299,2084.1207530822817,2084.109642,0.1966470195018082,0.0122681589828061,1.0921918555143706e+31,11633.389367539154
410214986,5414.0,2063.082194452047,2063.09052778986,2063.084046,0.01399674309633,0.0083333378124734,1.0188194592569397e+31,393.790184740576
425933644,3264.0,2081.132494838909,2081.152633701703,2081.132958,0.0295433965561964,0.0201388627938285,8.445084343102858e+30,11921.519929271906
469978554,34000.0,2078.9277095097755,2078.9286354173664,2078.927941,0.6752158061001795,0.000925907590954,4.563469808683741e+29,352.3015623281645
2761472,3041.0,2094.186718479145,2094.1901907622505,2094.18695,0.1228818441133268,0.003472283105566,3.491630009167053e+28,2514.802545271198
2761472,3041.0,2105.8261915669914,2105.828274897088,2105.826423,0.1742796295843153,0.0020833300959566,1.5444963631726575e+28,1876.2958742202743
5640393,,2106.457582545192,2106.465221273822,2106.45874,0.0794597454996491,0.0076387286303543,,2998.558080982186
5640393,,2109.619314522007,2109.6220922291886,2109.620009,0.128401905455335,0.0027777071818491,,1563.3867088403074
5656273,3815.0,2096.330138962387,2096.3435648615027,2096.333611,0.2262007038329024,0.0134258991156457,1.1747037870307412e+31,8285.85555544648
5656273,3815.0,2105.3856288324314,2105.406693266927,2105.386555,0.1333925552239287,0.0210644344956563,4.882811648504027e+31,22717.62228241979
5656273,3815.0,2108.396215504155,2108.4311684158915,2108.398299,0.0623514288042689,0.0349529117365818,4.336325696850155e+31,10163.482020411311
5676537,4515.0,2091.8252599794905,2091.8301211094367,2091.826186,0.025084210058464,0.0048611299462208,1.0008244362413409e+30,320.70240680992043
5796048,3621.0,2092.505370310497,2092.51370371284,2092.506065,0.0106072398548631,0.0083334023424868,7.605641401010701e+29,786.3982818616029
5796048,3621.0,2097.3373379309205,2097.34405090539,2097.338032,0.0587277561558481,0.0067129744693374,1.2891999924717185e+30,2388.525983308387
5796048,3621.0,2104.835006299483,2104.839635872612,2104.835469,0.089083734324555,0.0046295731290229,6.91596115563983e+29,1929.8661574356167
7151484,3403.0,2097.964990559557,2098.004805221497,2097.965916,0.0505044113025835,0.0398146619404542,6.705446593354901e+31,53066.35020338652
33878971,3117.0,2089.4402197639165,2089.459664091613,2089.440914,0.2148410326810817,0.0194443276964193,3.239514661238256e+30,15621.462685185264
33878971,3117.0,2089.4494789676223,2089.451793768564,2089.449942,0.2868302538799926,0.0023148009418036,6.781799431573571e+28,2851.557922199416
33878971,3117.0,2094.485088342115,2094.491801244641,2094.48532,0.0603654737576752,0.0067129025255781,2.6153701625257176e+29,3516.8072891042743
33949202,3442.0,2088.63494879799,2088.645597141729,2088.636106,0.013459599341122,0.0106483437393762,1.4911600534303924e+30,2702.9577172252816
33949202,3442.0,2105.329456148193,2105.340335661319,2105.331539,0.060354961681558,0.0108795131259284,4.308731711497991e+30,9116.241264727829
38518773,3496.0,2096.189685329175,2096.193852036981,2096.190611,0.0956624701318763,0.0041667078057798,6.32702035508489e+29,1986.3256927144928
38586438,3471.0,2089.062013573301,2089.072661866749,2089.062477,0.0714829010779625,0.010648293448412,1.9066463851754005e+30,2785.042451747065
38827910,5304.0,2097.859351807099,2097.8813427328937,2097.860046,0.0410214606644619,0.0219909257948529,1.851449318496744e+32,8177.699259046599
47423224,3172.0,2109.4125024961577,2109.416437539461,2109.413197,0.0747508311157799,0.0039350433034996,7.58070103988648e+28,3269.218320381205
47423224,3172.0,2111.014526674503,2111.018230238755,2111.014758,0.0198751660639255,0.0037035642521914,3.3916968021879742e+28,1431.5504068122327
55269690,4974.77978516,2093.6057365078,2093.6103661667853,2093.606894,0.041420815169551,0.0046296589853227,3.51633076841453e+30,1041.0856080793646
9210746,3406.0,2091.5132920078304,2091.537134829374,2091.515375,0.0272666598412091,0.0238428215434396,1.3410189775804667e+31,10033.71527100914
9210746,3406.0,2098.124897536435,2098.1295271691683,2098.126286,0.0265981748848218,0.0046296327332129,3.365517480106415e+29,1239.9753871777486
9210746,3406.0,2098.352906936062,2098.361471755523,2098.35337,0.0052182172142025,0.0085648194608438,8.7169879163694e+29,1485.426101361831
