TIC_ID,T_eff,Start_time,End_time,Peak_time(BJD),Amplitude,Duration(days),Flare_energy(erg),ED(s)
33912156,3111,1361.071766,1361.153712,2458361.075,0.1559404,0.081945145,3.15E+31,82936.54131
33912156,3111,1361.071766,1361.145378,2458361.076,0.181433175,0.073611741,2.61E+31,78017.3753
33912156,3111,1361.077322,1361.145378,2458361.079,0.169759083,0.068056138,2.31E+31,74963.73307
33912156,3111,1361.077322,1361.145378,2458361.081,0.181133856,0.068056138,2.31E+31,74963.73307
33912156,3111,1361.077322,1361.143989,2458361.083,0.202666615,0.066667237,2.24E+31,73946.45791
33912156,3111,1361.077322,1361.1426,2458361.084,0.224810151,0.065278336,2.16E+31,72893.4207
33912156,3111,1361.077322,1361.139823,2458361.086,0.242054468,0.062500535,2.01E+31,70611.45983
33912156,3111,1361.077322,1361.139823,2458361.087,0.243182453,0.062500535,2.01E+31,70611.45983
33912156,3111,1361.077322,1361.137045,2458361.09,0.279899448,0.059722733,1.84E+31,67877.84958
33912156,3111,1361.077322,1361.137045,2458361.088,0.27464822,0.059722733,1.84E+31,67877.84958
33912156,3111,1361.093989,1361.127322,2458361.095,0.304420891,0.033333618,6.34E+30,42288.444
33912156,3111,1361.096767,1361.125934,2458361.098,0.301157744,0.029166916,4.91E+30,37387.62369
33949202,3442,1364.330146,1364.391258,2458364.333,0.008254985,0.061111576,1.09E+32,40206.76386
33949202,3442,1364.330146,1364.367646,2458364.334,0.013066083,0.037500286,4.89E+31,30086.31358
33949202,3442,1364.330146,1364.356535,2458364.336,0.023184018,0.02638909,2.78E+31,24804.22379
33949202,3442,1379.963406,1379.984239,2458379.966,0.007692091,0.020833014,6.75E+30,6729.912372
33949202,3442,1379.963406,1379.984239,2458379.968,0.007909413,0.020833014,6.75E+30,6729.912372
33949202,3442,1364.88015,1364.89265,2458364.884,0.009876301,0.01250009,4.24E+30,8084.506178
33949202,3442,1360.932892,1360.946781,2458360.936,0.004451713,0.013889047,2.06E+30,2742.446585
33949202,3442,1365.495432,1365.503766,2458365.498,0.010984896,0.00833339,1.29E+30,3333.832855
33949202,3442,1376.462066,1376.473177,2458376.463,0.003211979,0.011110976,9.50E+29,1513.028748
33949202,3442,1379.750909,1379.759242,2458379.752,0.004937164,0.008333206,7.68E+29,1836.815361
33949202,3442,1366.84683,1366.850997,2458366.848,0.011026542,0.004166695,2.44E+29,1238.377872
34014829,,1373.119112,1373.123278,2458373.121,0.502013868,0.004166645,,2595.092763
34037869,5255.200195,1379.673214,1379.67738,2458379.675,0.003296343,0.004166617,4.83E+30,812.3742114
34038104,6761,1378.421781,1378.471781,2458378.423,0.008029764,0.049999401,3.75E+33,5282.937089
34038104,6761,1371.119058,1371.138502,2458371.122,0.005703588,0.019444402,1.05E+33,4710.080292
34038104,6761,1361.613433,1361.620378,2458361.615,0.009660808,0.006944534,1.66E+32,2383.715607
34038104,6761,1366.166259,1366.173204,2458366.168,0.004601605,0.006944507,1.32E+32,1921.057348
34038104,6761,1376.11625,1376.121806,2458376.118,0.00546867,0.005555504,7.95E+31,1714.207705
38396606,4243,1349.309256,1349.613428,2458349.319,0.000816721,0.304171246,4.25E+36,26124.85196
38396965,,1347.496751,1347.516196,2458347.5,0.017806925,0.019444727,,2120.685988
38396965,,1348.088426,1348.118982,2458348.091,0.018681963,0.030555989,,3495.349774
38396965,,1348.139816,1348.157872,2458348.143,0.018791943,0.018055811,,2207.087036
38396965,,1348.425931,1348.493987,2458348.431,0.021642033,0.068056505,,9083.064174
38397263,5745.640137,1339.656377,1339.710544,2458339.661,0.004640729,0.054167473,1.63E+33,11258.39802
38397263,5745.640137,1339.667488,1339.673044,2458339.669,0.004039875,0.005555638,2.12E+31,1677.905336
38460465,7467,1349.307829,1349.332829,2458349.312,0.00060812,0.02500036,9.72E+32,2222.740423
38461453,,1341.188347,1341.196681,2458341.191,0.06600686,0.008333441,,3148.70454
38461453,,1345.027283,1345.039783,2458345.031,0.19694906,0.012500142,,12429.55077
38461453,,1358.606565,1358.612121,2458358.608,0.056051829,0.005555596,,2546.549327
38461453,,1375.90524,1375.910796,2458375.907,0.171354114,0.00555556,,6444.833841
38461869,5399,1349.037049,1349.310662,2458349.038,0.003913662,0.273613119,1.48E+34,45783.41975
38462407,3840,1372.578849,1372.594127,2458372.582,0.005693533,0.015277839,1.54E+31,9603.945953
38462407,3840,1372.578849,1372.594127,2458372.583,0.005933801,0.015277839,1.54E+31,9603.945953
38462407,3840,1372.578849,1372.594127,2458372.58,0.004725932,0.015277839,1.54E+31,9603.945953
38462407,3840,1362.648249,1362.655194,2458362.65,0.001450025,0.006944488,9.89E+29,1202.322799
38507902,3580,1376.096938,1376.101105,2458376.098,0.001106482,0.004166688,1.23E+33,139.6832248
38509907,4082,1376.891363,1376.895529,2458376.893,0.012253265,0.004166682,,929.2376464
38515801,3249,1362.674594,1362.688483,2458362.677,0.022935431,0.013888982,5.52E+29,892.1378382
38515801,3249,1362.674594,1362.688483,2458362.679,0.022961812,0.013888982,5.52E+29,892.1378382
38515801,3249,1360.803747,1360.809303,2458360.805,0.006904784,0.005555599,2.27E+28,43.15542115
38518773,3496,1381.33585,1381.356684,2458381.337,0.01429552,0.020833399,1.71E+31,11251.78656
38518773,3496,1381.33585,1381.355295,2458381.339,0.016799624,0.019444506,1.56E+31,11106.92914
38518773,3496,1381.33585,1381.353906,2458381.34,0.020664741,0.018055613,1.41E+31,10918.4527
38518773,3496,1373.166353,1373.183019,2458373.169,0.022678839,0.016666822,6.51E+30,4845.528782
38518773,3496,1356.900891,1356.916169,2458356.905,0.024486913,0.015278007,5.39E+30,4197.610374
38518773,3496,1359.764821,1359.771765,2458359.766,0.019405774,0.006944538,1.15E+30,2172.436923
38574220,4699,1348.272992,1348.388271,2458348.317,0.000712364,0.115279343,2.03E+35,9372.087402
38585053,,1371.8274,1371.837123,2458371.829,0.049072537,0.009722304,,3742.724337
38586082,8669,1339.660296,1339.663074,2458339.662,0.002082226,0.002777827,3.16E+31,53.19392887
38586438,3471,1355.745285,1355.757785,2458355.748,0.031647543,0.012500169,1.08E+30,741.7808384
38587180,7362,1361.096734,1361.132845,2458361.105,0.004230563,0.036111361,6.08E+33,3172.012961
38600576,6400,1366.40507,1366.410625,2458366.406,0.003086685,0.005555559,7.63E+31,1733.586647
38602305,12494,1370.971788,1370.980122,2458370.975,0.00172805,0.00833339,,1080.169493
38602305,12494,1375.855149,1375.859315,2458375.857,0.001688248,0.004166684,,380.4860952
38633243,3492,1344.857549,1344.865882,2458344.862,0.036430757,0.008333486,1.09E+30,3759.157755
38633462,3117,1354.179926,1354.257705,2458354.185,0.063878199,0.07777895,1.40E+32,76117.95942
38633462,3117,1354.18826,1354.247983,2458354.191,0.079626236,0.059723122,9.75E+31,69847.13944
38633462,3117,1354.18826,1354.246594,2458354.192,0.093651944,0.058334212,9.43E+31,69163.18714
38633462,3117,1354.18826,1354.243816,2458354.194,0.13644683,0.055556393,8.77E+31,67498.83227
38633462,3117,1354.18826,1354.241038,2458354.195,0.170531309,0.052778573,8.09E+31,65554.03146
38633462,3117,1354.18826,1354.239649,2458354.197,0.192746328,0.051389663,7.74E+31,64468.71301
38633462,3117,1354.199371,1354.236871,2458354.201,0.178182723,0.037500565,4.60E+31,52888.04751
38633462,3117,1354.204926,1354.234094,2458354.206,0.195757782,0.029167106,2.91E+31,43082.76115
38633462,3117,1354.204926,1354.234094,2458354.209,0.203767502,0.029167106,2.91E+31,43082.76115
38633462,3117,1354.204926,1354.234094,2458354.208,0.196978964,0.029167106,2.91E+31,43082.76115
38633462,3117,1354.204926,1354.232705,2458354.21,0.215756631,0.027778196,2.66E+31,41279.91965
38633462,3117,1347.721503,1347.757615,2458347.723,0.034148459,0.03611168,1.12E+31,10872.27842
38633462,3117,1354.214649,1354.231316,2458354.216,0.226874577,0.016666918,1.01E+31,26297.56446
38633462,3117,1354.214649,1354.229927,2458354.217,0.249775842,0.015278008,8.57E+30,24207.65343
38633462,3117,1354.214649,1354.229927,2458354.219,0.254894514,0.015278008,8.57E+30,24207.65343
38633462,3117,1329.940635,1329.951747,2458329.945,0.058340163,0.011111332,1.08E+30,3739.78948
38633462,3117,1360.573075,1360.581408,2458360.574,0.059278948,0.008333441,6.33E+29,2962.997994
38633462,3117,1378.317695,1378.326028,2458378.32,0.088650636,0.008333386,5.08E+29,2406.922433
38633462,3117,1329.107285,1329.112841,2458329.109,0.058014871,0.005555668,2.96E+29,2127.527338
38633462,3117,1372.839872,1372.845428,2458372.841,0.049721786,0.005555611,1.80E+29,1132.082603
38634790,3350,1357.900837,1357.928615,2458357.902,0.050897903,0.027777989,9.37E+30,16076.08275
38634790,3350,1357.900837,1357.911949,2458357.904,0.122695321,0.011111196,1.84E+30,8172.028884
38634790,3350,1364.148097,1364.161986,2458364.149,0.028482582,0.013888945,1.20E+30,3650.548151
38634790,3350,1364.148097,1364.157819,2458364.151,0.066414757,0.009722262,6.62E+29,2878.016447
38634790,3350,1364.152264,1364.15643,2458364.154,0.050717491,0.004166684,1.40E+29,1542.972277
38680132,3301,1327.611436,1327.633658,2458327.621,0.328733588,0.022222652,1.74E+31,29182.62346
38680132,3301,1355.431313,1355.44798,2458355.435,0.034803044,0.016666904,2.50E+30,4664.562027
38680132,3301,1369.773134,1369.780078,2458369.775,0.036085964,0.006944516,4.07E+29,2002.655802
38680132,3301,1361.645281,1361.649448,2458361.647,0.025301774,0.004166713,8.97E+28,696.2730045
38681518,3141,1355.849416,1355.870249,2458355.851,0.08918028,0.020833484,1.72E+30,9758.896841
38681518,3141,1344.586837,1344.600726,2458344.588,0.053966837,0.013889023,7.64E+29,6553.98884
38681518,3141,1380.663367,1380.670311,2458380.665,0.07445086,0.006944422,1.29E+29,2067.854988
38681518,3141,1340.710408,1340.713186,2458340.712,0.177181357,0.002777808,5.20E+28,2281.755972
38698751,2906,1335.268592,1335.282481,2458335.276,0.134034752,0.013889063,2.42E+29,10806.43004
38698751,2906,1330.50047,1330.508804,2458330.502,0.032338443,0.008333457,3.98E+28,2776.984329
38698751,2906,1361.885532,1361.891088,2458361.887,0.042032132,0.005555595,1.46E+28,1420.75552
38698751,2906,1373.85504,1373.859207,2458373.856,0.051398287,0.004166686,8.69E+27,1272.273454
38740059,4055,1356.608259,1356.612425,2458356.61,0.005804085,0.004166614,6.23E+29,773.7695611
38759628,3316,1328.641986,1328.64893,2458328.645,0.005595723,0.006944568,8.18E+28,663.4043806
38820496,3013,1339.668047,1339.680547,2458339.669,0.034351167,0.012500002,3.79E+29,4252.387108
38820496,3013,1330.547165,1330.55411,2458330.55,0.186653168,0.006944508,2.80E+29,6518.396295
38824355,3235,1370.775782,1370.785504,2458370.779,0.037039919,0.009722274,2.34E+29,2803.883926
38824355,3235,1363.071582,1363.077137,2458363.073,0.042718157,0.005555587,7.08E+28,1827.737398
38844268,5379,1339.655951,1339.682341,2458339.66,0.009645131,0.026389286,1.59E+32,5561.17963
38849364,4038,1349.311102,1349.601378,2458349.314,0.002892401,0.290276494,9.17E+36,38472.4679
38849364,4038,1371.121917,1371.171915,2458371.134,0.006080329,0.049998892,2.29E+35,5225.222838
38850724,7714,1348.603996,1348.645662,2458348.61,0.000887498,0.041666388,5.64E+33,3233.001649
38909679,8204,1355.575582,1355.579748,2458355.577,0.000565708,0.004166719,1.06E+32,620.0246716
38954437,3032,1376.016044,1376.0216,2458376.017,0.047081127,0.005555605,4.43E+28,2091.742496
38954456,7064.919922,1349.139332,1349.308779,2458349.199,0.004038751,0.169446818,6.52E+34,15903.86958
39071101,5879,1348.337232,1348.371954,2458348.34,0.021516659,0.034722045,2.06E+33,14972.48743
39071101,5879,1368.605023,1368.611967,2458368.606,0.010692549,0.006944298,9.13E+31,2106.203784
39071101,5879,1347.66779,1347.674735,2458347.671,0.02992017,0.006944413,9.05E+31,2235.485666
39071103,6325,1349.102506,1349.108061,2458349.104,0.001515236,0.005555524,3.90E+31,1229.590337
39082017,5661,1339.658154,1339.697043,2458339.664,0.005359283,0.038889013,1.92E+32,2114.782299
39082017,5661,1348.512329,1348.522052,2458348.514,0.008529252,0.0097222,7.01E+30,713.4046146
40183989,6010,1362.465747,1362.475469,2458362.469,0.006117296,0.009722168,3.31E+31,876.6409529
40518041,,1378.5948,1378.686466,2458378.596,0.027090629,0.091666217,,20785.56556
40518041,,1378.5948,1378.685077,2458378.598,0.027648547,0.090277335,,20694.10056
40518041,,1378.5948,1378.682299,2458378.599,0.032447869,0.08749957,,20470.76899
40719527,7653,1364.990637,1364.994804,2458364.992,0.00119399,0.004166657,3.62E+31,667.2910679
41230564,4432,1361.569298,1361.576243,2458361.571,0.003177639,0.006944435,8.44E+33,2140.954175
41230564,4432,1370.97344,1370.977607,2458370.975,0.003427566,0.004166666,3.15E+33,988.7170566
41259321,5028,1327.92944,1327.936385,2458327.932,0.015980762,0.006944411,6.39E+30,769.9957101
41259321,5028,1364.924986,1364.931931,2458364.926,0.003385666,0.006944375,3.23E+30,140.5922858
41259805,8359,1348.272325,1348.863987,2458348.321,0.01040069,0.591662386,1.22E+36,83045.05075
41331819,10880.90039,1348.799959,1348.829126,2458348.807,0.000835994,0.02916654,1.20E+34,4581.427971
41331819,10880.90039,1348.834681,1348.862459,2458348.837,0.001058446,0.027777657,1.18E+34,5043.74923
41463056,,1374.878955,1374.883121,2458374.88,0.009817251,0.004166656,,1129.631739
41463262,3346,1362.627627,1362.642905,2458362.629,0.074766083,0.01527772,3.55E+30,9008.28744
41463262,3346,1362.627627,1362.640127,2458362.63,0.123380623,0.012499953,2.59E+30,7978.800307
41463262,3346,1355.072093,1355.07626,2458355.073,0.17164968,0.004166655,3.58E+29,3461.360981
41533313,3883,1348.425093,1348.493148,2458348.431,0.00664169,0.068054983,1.01E+36,6119.104864
41533313,3883,1348.13204,1348.158429,2458348.14,0.004210921,0.026388671,1.26E+35,1536.982599
41533313,3883,1347.495934,1347.516767,2458347.499,0.003036946,0.020833166,6.66E+34,774.4884359
41533313,3883,1347.666766,1347.672322,2458347.668,0.002188778,0.005555511,4.55E+33,167.6108163
41590715,7988,1378.59695,1378.681672,2458378.611,0.001684525,0.084722069,1.05E+35,7379.990673
41595212,6292,1348.736029,1349.059638,2458348.807,0.00807409,0.323609284,1.04E+35,25915.75916
41789657,5165,1380.772121,1380.776288,2458380.774,0.015844535,0.004166674,5.86E+30,2243.03191
41858253,6386,1372.315043,1372.355321,2458372.318,0.00369187,0.040278219,3.31E+33,22465.85932
41858253,6386,1372.315043,1372.335877,2458372.319,0.006631595,0.020833562,1.15E+33,15919.16015
41862041,3124,1363.93709,1363.946812,2458363.938,0.022688496,0.009722423,1.05E+29,641.8831946
41862291,3412,1357.039742,1357.052242,2458357.043,0.019661239,0.012500379,1.24E+30,3536.373568
41898474,5524,1376.401117,1376.47334,2458376.404,0.024661895,0.072222695,1.62E+34,20254.97847
41898474,5524,1376.401117,1376.471951,2458376.405,0.026455341,0.070833797,1.57E+34,20013.02138
41898474,5524,1357.424386,1357.504944,2458357.431,0.013725732,0.08055783,1.42E+34,13765.3643
41898474,5524,1376.401117,1376.467784,2458376.407,0.028906267,0.066667103,1.42E+34,19270.95112
41898474,5524,1357.424386,1357.500777,2458357.433,0.017785828,0.076391046,1.30E+34,13394.13204
41898474,5524,1376.401117,1376.46084,2458376.408,0.030859384,0.059722613,1.17E+34,17955.8858
41898474,5524,1376.401117,1376.46084,2458376.409,0.033949415,0.059722613,1.17E+34,17955.8858
41898474,5524,1376.401117,1376.46084,2458376.411,0.034955106,0.059722613,1.17E+34,17955.8858
41898474,5524,1376.401117,1376.458062,2458376.412,0.038592235,0.056944818,1.08E+34,17351.44107
41898474,5524,1357.424386,1357.486888,2458357.434,0.02699125,0.062501765,9.15E+33,11820.33214
41898474,5524,1376.401117,1376.451118,2458376.415,0.047599372,0.050000328,8.53E+33,15749.64237
41898474,5524,1376.401117,1376.451118,2458376.414,0.044400074,0.050000328,8.53E+33,15749.64237
41898474,5524,1357.424386,1357.481332,2458357.435,0.033876455,0.056946053,7.74E+33,11055.62639
41898474,5524,1357.424386,1357.477165,2458357.437,0.036055194,0.052779269,6.72E+33,10399.63877
41898474,5524,1365.774582,1365.827361,2458365.779,0.009890746,0.052778805,4.22E+33,4843.399561
41898474,5524,1365.774582,1365.819028,2458365.782,0.015667318,0.04444531,3.04E+33,4205.995726
41898474,5524,1365.774582,1365.819028,2458365.78,0.013665248,0.04444531,3.04E+33,4205.995726
41898474,5524,1365.774582,1365.810694,2458365.783,0.016324194,0.036111814,2.04E+33,3520.103761
41898474,5524,1380.241412,1380.26919,2458380.248,0.016202968,0.027777855,1.32E+33,3184.994339
41898474,5524,1376.42334,1376.438617,2458376.428,0.05248746,0.015277878,9.36E+32,5893.033101
44625967,4424,1347.478247,1348.182412,2458347.481,0.000724053,0.704164872,5.40E+37,59009.29762
47296526,3456,1356.279097,1356.366597,2458356.282,0.051494218,0.087499654,3.29E+32,92811.56746
47296526,3456,1356.279097,1356.358264,2458356.283,0.059666989,0.079166354,2.83E+32,88364.83901
47296526,3456,1356.286042,1356.358264,2458356.292,0.091790582,0.072221937,2.47E+32,84970.02501
47296526,3456,1356.286042,1356.358264,2458356.289,0.083489111,0.072221937,2.47E+32,84970.02501
47296526,3456,1356.286042,1356.358264,2458356.29,0.084536523,0.072221937,2.47E+32,84970.02501
47296526,3456,1356.286042,1356.358264,2458356.287,0.0637062,0.072221937,2.47E+32,84970.02501
47296526,3456,1356.292986,1356.354097,2458356.294,0.102157927,0.06111087,1.89E+32,76869.48573
47296526,3456,1356.295764,1356.351319,2458356.297,0.107623445,0.055555336,1.61E+32,71897.196
47296526,3456,1356.298542,1356.347153,2458356.303,0.1239887,0.048610919,1.27E+32,64877.45557
47296526,3456,1356.298542,1356.347153,2458356.304,0.124524381,0.048610919,1.27E+32,64877.45557
47296526,3456,1356.298542,1356.347153,2458356.3,0.120320115,0.048610919,1.27E+32,64877.45557
47296526,3456,1356.298542,1356.347153,2458356.301,0.12319583,0.048610919,1.27E+32,64877.45557
47296526,3456,1356.298542,1356.344375,2458356.308,0.140989401,0.045833152,1.14E+32,61802.05683
47296526,3456,1356.298542,1356.344375,2458356.305,0.135525373,0.045833152,1.14E+32,61802.05683
47296526,3456,1356.298542,1356.344375,2458356.307,0.139578686,0.045833152,1.14E+32,61802.05683
47316519,3352,1360.347094,1360.358205,2458360.35,0.010630202,0.011111003,2.76E+29,2077.320937
47336438,7703,1365.302461,1365.312183,2458365.304,0.003028742,0.009722063,2.03E+32,1041.162317
47337894,3142,1357.76104,1357.776317,2458357.762,0.040202136,0.015277705,3.53E+30,17993.53507
47337894,3142,1357.76104,1357.770762,2458357.764,0.093525795,0.009722176,1.75E+30,14245.84662
47337894,3142,1380.838327,1380.842494,2458380.84,0.111549987,0.004166519,2.50E+29,4767.259399
47338186,6579.200195,1379.967476,1379.971643,2458379.969,0.001188097,0.004166516,1.93E+31,789.3726575
47354212,4610.100098,1372.951037,1372.955204,2458372.952,0.002229883,0.004166545,3.58E+32,640.2459489
47381002,7826,1378.581444,1378.616165,2458378.593,0.004843888,0.034721023,2.96E+33,2526.926455
47389477,6186,1377.717567,1377.723122,2458377.719,0.003072066,0.005555369,1.23E+31,927.4426853
47423224,3172,1365.666525,1365.683192,2458365.669,0.027107643,0.016666479,1.05E+30,10677.86308
47423224,3172,1361.926285,1361.936007,2458361.928,0.014260176,0.009722143,2.59E+29,4377.174255
47423224,3172,1359.070748,1359.077692,2458359.072,0.012130482,0.006944411,1.06E+29,2407.715264
47423224,3172,1373.21082,1373.220542,2458373.212,0.006636703,0.009721955,8.33E+28,1115.758764
47423224,3172,1373.956633,1373.962188,2458373.958,0.0130601,0.005555397,5.97E+28,1604.215734
47423224,3172,1372.321956,1372.327511,2458372.323,0.00910762,0.005555409,5.35E+28,1449.862749
47423224,3172,1374.716333,1374.723277,2458374.718,0.003108364,0.006944241,3.11E+28,477.6619643
47423224,3172,1371.305315,1371.31087,2458371.307,0.004063857,0.005555417,2.96E+28,641.0097486
47424873,3191,1360.969208,1361.005319,2458360.973,0.057918157,0.036110769,1.95E+31,20084.18703
47424873,3191,1376.14945,1376.192504,2458376.154,0.012876869,0.043054146,1.53E+31,11488.59656
47424873,3191,1376.14945,1376.178616,2458376.155,0.027319601,0.029165712,8.79E+30,10579.481
47424873,3191,1376.14945,1376.175838,2458376.156,0.039424104,0.026388025,7.59E+30,10219.62842
47424873,3191,1360.976152,1360.990041,2458360.978,0.071690121,0.013888758,4.15E+30,11822.66774
47424873,3191,1360.976152,1360.990041,2458360.979,0.072846476,0.013888758,4.15E+30,11822.66774
47424873,3191,1358.648393,1358.669226,2458358.651,0.023733471,0.020833195,2.49E+30,3496.799248
47424873,3191,1354.715075,1354.727575,2458354.718,0.043618545,0.012499993,1.13E+30,3036.34114
47424873,3191,1356.813681,1356.822014,2458356.815,0.043135243,0.008333298,6.91E+29,3017.682621
47465993,3866,1373.534364,1373.595473,2458373.537,0.044370623,0.061109378,9.50E+31,9631.644869
47465993,3866,1373.534364,1373.55103,2458373.539,0.098603686,0.016666194,1.05E+31,4723.221598
47465993,3866,1378.143943,1378.156443,2458378.147,0.018570352,0.012499584,3.05E+30,1361.863978
47465993,3866,1372.578834,1372.592723,2458372.582,0.013435196,0.013888512,2.80E+30,777.4111453
47465993,3866,1374.606555,1374.616277,2458374.609,0.017358148,0.009721934,1.11E+30,333.1273991
47504464,5994,1366.659471,1366.663637,2458366.661,0.003579245,0.004166616,9.99E+30,898.3098556
47525562,4999,1360.967913,1360.972079,2458360.969,0.002488552,0.004166645,2.71E+32,607.8169988
47526742,7598,1381.464618,1381.468784,2458381.466,0.001229827,0.004166528,9.33E+31,769.6020551
47527185,4013,1377.502172,1377.517449,2458377.505,0.008898926,0.015277287,9.90E+30,3656.717506
47527185,4013,1377.502172,1377.517449,2458377.504,0.008134044,0.015277287,9.90E+30,3656.717506
47555474,6400.779785,1361.410879,1361.415046,2458361.412,0.001153425,0.00416664,1.23E+31,872.1780662
49619607,5075,1360.097214,1360.12777,2458360.104,0.044988496,0.030556025,2.06E+33,42301.13743
49619607,5075,1369.932033,1369.954255,2458369.938,0.016688863,0.022222202,3.17E+32,7283.875869
49622317,3109,1370.225078,1370.297301,2458370.226,0.063691985,0.072222084,5.17E+31,61860.44958
49622317,3109,1370.225078,1370.23619,2458370.228,1.355518574,0.011111091,3.70E+30,31106.82217
49678165,3064,1363.950026,1363.958359,2458363.953,0.037181322,0.008333439,1.64E+29,2239.937177
49687260,5048,1378.50279,1378.6014,2458378.506,0.010768292,0.098609911,4.91E+33,84499.12553
49687260,5048,1378.50279,1378.6014,2458378.507,0.011644497,0.098609911,4.91E+33,84499.12553
49687321,3214,1378.772234,1378.779179,2458378.774,0.140045179,0.006944361,8.39E+29,9909.691199
49687321,3214,1376.208373,1376.216706,2458376.211,0.081155113,0.008333255,4.98E+29,4316.442917
49687321,3214,1355.931821,1355.940154,2458355.933,0.029698223,0.008333527,3.04E+29,2368.113066
49687321,3214,1362.116657,1362.126379,2458362.119,0.008156603,0.009722361,2.06E+29,1525.884245
49687321,3214,1379.369449,1379.377782,2458379.372,0.029933812,0.00833323,1.58E+29,1504.857468
49687321,3214,1371.712568,1371.718124,2458371.714,0.012903171,0.005555539,6.62E+28,739.1618269
49733125,4770,1376.641717,1376.645884,2458376.643,0.001324162,0.004166631,2.49E+32,446.4050752
49735506,5751,1361.624969,1361.69997,2458361.644,0.055725973,0.075001263,2.39E+33,5573.190604
49785640,5159,1379.605576,1379.611132,2458379.607,0.001090989,0.005555499,4.63E+33,808.4873358
50232454,2858,1362.030847,1362.035014,2458362.032,0.273805553,0.004166599,3.16E+28,2710.063092
50273697,6542,1349.236578,1349.399076,2458349.307,0.001936442,0.162498623,5.37E+34,8238.26297
50273697,6542,1348.272697,1348.394918,2458348.319,0.006259758,0.122221275,3.08E+34,8065.120609
50274085,3351,1333.163048,1333.175548,2458333.167,0.54570517,0.012500034,4.48E+30,21556.12348
50274085,3351,1378.058406,1378.066739,2458378.061,0.588057188,0.008333147,1.90E+30,13606.5358
50308940,3479,1348.73518,1348.924067,2458348.802,0.000941837,0.188887336,2.28E+37,18626.53146
50308940,3479,1348.929623,1349.061566,2458348.931,0.00087008,0.131943344,1.70E+37,20188.90915
50308940,3479,1348.831012,1348.864345,2458348.834,0.001131336,0.033333059,1.36E+36,5878.432815
50311775,2957,1369.629415,1369.637749,2458369.631,0.061496899,0.008333187,4.41E+29,5786.929043
50311775,2957,1380.613917,1380.620861,2458380.615,0.034543158,0.006944278,1.44E+29,1937.812782
50311775,2957,1369.744691,1369.753024,2458369.746,0.019258557,0.008333187,1.17E+29,1165.296507
50311775,2957,1358.669857,1358.675412,2458358.671,0.06466963,0.005555494,1.13E+29,2883.067758
50313171,3140,1364.459919,1364.465474,2458364.461,0.205774168,0.005555457,1.09E+29,2879.186558
50345701,5126,1332.157399,1332.171288,2458332.164,0.02312082,0.01388886,5.86E+31,1613.132378
50345701,5126,1343.648995,1343.655939,2458343.652,0.020322402,0.006944386,1.59E+31,942.6901336
50345701,5126,1335.905998,1335.912942,2458335.909,0.001746897,0.006944411,2.61E+30,16.61642749
50377999,7057,1348.903107,1348.96144,2458348.925,0.001830499,0.05833267,8.85E+33,2509.655021
50377999,7057,1348.144782,1348.204504,2458348.159,0.000553281,0.059721574,8.57E+33,3307.402446
50377999,7057,1348.975328,1349.050327,2458349.01,0.002520164,0.074999143,8.14E+33,2781.705401
50377999,7057,1348.571166,1348.621166,2458348.581,0.00094281,0.049999443,4.65E+33,1664.834011
50440486,4803,1339.657331,1339.718442,2458339.66,0.006336633,0.061110931,1.55E+35,24802.50862
50441632,4313,1339.668411,1339.675356,2458339.671,0.001526879,0.006944397,2.11E+33,671.7244526
50472380,3186,1375.776356,1375.7958,2458375.781,0.024514272,0.019444065,1.63E+30,3535.731098
50472380,3186,1355.434997,1355.444719,2458355.438,0.042346407,0.009722125,5.77E+29,2575.417514
50472380,3186,1377.556876,1377.56382,2458377.558,0.016405105,0.006944302,1.46E+29,1036.333778
50472380,3186,1377.738816,1377.744372,2458377.74,0.026157985,0.005555441,1.38E+29,1093.040411
50472380,3186,1375.784689,1375.788856,2458375.786,0.034284879,0.004166585,1.12E+29,1197.350948
50472380,3186,1378.992957,1378.998512,2458378.994,0.015849201,0.005555436,1.08E+29,964.3066554
51993161,3329,1371.380002,1371.388335,2458371.381,0.023575754,0.008333168,6.30E+29,4320.555777
51993161,3329,1333.374684,1333.38024,2458333.376,0.038213412,0.005555602,1.97E+29,2020.945627
52016618,5042,1348.003774,1348.20794,2458348.09,0.003318258,0.204165542,5.29E+33,16283.31275
52019004,3415,1377.995091,1378.013146,2458377.996,0.038852585,0.018055117,9.06E+30,7521.365137
52019004,3415,1327.981549,1327.999604,2458327.984,0.031870993,0.018055761,7.10E+30,5659.135313
52019004,3415,1368.695289,1368.710566,2458368.698,0.019236853,0.015277487,4.73E+30,4433.982479
52019004,3415,1379.140896,1379.150618,2458379.144,0.058543454,0.009721978,3.59E+30,6064.37894
52019004,3415,1333.471879,1333.484379,2458333.476,0.035070843,0.012500096,2.78E+30,3023.288967
52019004,3415,1334.224662,1334.235774,2458334.23,0.041495122,0.01111119,2.59E+30,3161.313505
52019004,3415,1373.696578,1373.710466,2458373.701,0.015210106,0.013888592,2.12E+30,1694.738034
52019004,3415,1342.451079,1342.459412,2458342.452,0.050773616,0.00833334,1.98E+30,3648.15539
52019004,3415,1365.492568,1365.502291,2458365.495,0.015325531,0.009722065,1.40E+30,1877.561574
52019004,3415,1352.321885,1352.330219,2458352.323,0.014653154,0.008333273,1.14E+30,1844.656336
